melspectrogram,mfcc,class_id
../../datasets/images/test/1059390233776534305_melspectrogram_50sec.jpg,../../datasets/images/test/1059390233776534305_mfcc_50sec.jpg,7
../../datasets/images/test/5332267662826135260_melspectrogram_50sec.jpg,../../datasets/images/test/5332267662826135260_mfcc_50sec.jpg,7
../../datasets/images/test/8734502828158051641_melspectrogram_40sec.jpg,../../datasets/images/test/8734502828158051641_mfcc_40sec.jpg,5
../../datasets/images/test/5699913430320472961_melspectrogram_80sec.jpg,../../datasets/images/test/5699913430320472961_mfcc_80sec.jpg,7
../../datasets/images/test/3947759358677726315_melspectrogram_90sec.jpg,../../datasets/images/test/3947759358677726315_mfcc_90sec.jpg,5
../../datasets/images/test/6273950077912437133_melspectrogram_70sec.jpg,../../datasets/images/test/6273950077912437133_mfcc_70sec.jpg,7
../../datasets/images/test/964728134288279694_melspectrogram_0sec.jpg,../../datasets/images/test/964728134288279694_mfcc_0sec.jpg,7
../../datasets/images/test/2144013565725481905_melspectrogram_20sec.jpg,../../datasets/images/test/2144013565725481905_mfcc_20sec.jpg,7
../../datasets/images/test/5385141563479573831_melspectrogram_100sec.jpg,../../datasets/images/test/5385141563479573831_mfcc_100sec.jpg,7
../../datasets/images/test/1491984728029235309_melspectrogram_10sec.jpg,../../datasets/images/test/1491984728029235309_mfcc_10sec.jpg,7
../../datasets/images/test/6511601148576196012_melspectrogram_90sec.jpg,../../datasets/images/test/6511601148576196012_mfcc_90sec.jpg,7
../../datasets/images/test/6291993355895242563_melspectrogram_20sec.jpg,../../datasets/images/test/6291993355895242563_mfcc_20sec.jpg,2
../../datasets/images/test/8427969719952390493_melspectrogram_0sec.jpg,../../datasets/images/test/8427969719952390493_mfcc_0sec.jpg,7
../../datasets/images/test/3208773300699425875_melspectrogram_10sec.jpg,../../datasets/images/test/3208773300699425875_mfcc_10sec.jpg,7
../../datasets/images/test/4970190683819888421_melspectrogram_10sec.jpg,../../datasets/images/test/4970190683819888421_mfcc_10sec.jpg,7
../../datasets/images/test/1178116106481492177_melspectrogram_100sec.jpg,../../datasets/images/test/1178116106481492177_mfcc_100sec.jpg,7
../../datasets/images/test/1424588882177440536_melspectrogram_70sec.jpg,../../datasets/images/test/1424588882177440536_mfcc_70sec.jpg,7
../../datasets/images/test/6362254176856816142_melspectrogram_80sec.jpg,../../datasets/images/test/6362254176856816142_mfcc_80sec.jpg,7
../../datasets/images/test/100059573609216054_melspectrogram_80sec.jpg,../../datasets/images/test/100059573609216054_mfcc_80sec.jpg,5
../../datasets/images/test/4383091487353386354_melspectrogram_50sec.jpg,../../datasets/images/test/4383091487353386354_mfcc_50sec.jpg,7
../../datasets/images/test/6430697847856605750_melspectrogram_40sec.jpg,../../datasets/images/test/6430697847856605750_mfcc_40sec.jpg,7
../../datasets/images/test/7123981136102443562_melspectrogram_100sec.jpg,../../datasets/images/test/7123981136102443562_mfcc_100sec.jpg,7
../../datasets/images/test/890328155106017848_melspectrogram_40sec.jpg,../../datasets/images/test/890328155106017848_mfcc_40sec.jpg,7
../../datasets/images/test/460701828514650214_melspectrogram_90sec.jpg,../../datasets/images/test/460701828514650214_mfcc_90sec.jpg,7
../../datasets/images/test/6275650993646698495_melspectrogram_50sec.jpg,../../datasets/images/test/6275650993646698495_mfcc_50sec.jpg,7
../../datasets/images/test/967003751310107099_melspectrogram_10sec.jpg,../../datasets/images/test/967003751310107099_mfcc_10sec.jpg,7
../../datasets/images/test/3871453907287710829_melspectrogram_70sec.jpg,../../datasets/images/test/3871453907287710829_mfcc_70sec.jpg,7
../../datasets/images/test/2638140131079430727_melspectrogram_100sec.jpg,../../datasets/images/test/2638140131079430727_mfcc_100sec.jpg,5
../../datasets/images/test/4926875210940617548_melspectrogram_60sec.jpg,../../datasets/images/test/4926875210940617548_mfcc_60sec.jpg,7
../../datasets/images/test/2272570583141136271_melspectrogram_20sec.jpg,../../datasets/images/test/2272570583141136271_mfcc_20sec.jpg,2
../../datasets/images/test/5861554439168567008_melspectrogram_25sec.jpg,../../datasets/images/test/5861554439168567008_mfcc_25sec.jpg,8
../../datasets/images/test/737952069254204004_melspectrogram_20sec.jpg,../../datasets/images/test/737952069254204004_mfcc_20sec.jpg,4
../../datasets/images/test/4584588826990772675_melspectrogram_60sec.jpg,../../datasets/images/test/4584588826990772675_mfcc_60sec.jpg,7
../../datasets/images/test/4085794920356569501_melspectrogram_90sec.jpg,../../datasets/images/test/4085794920356569501_mfcc_90sec.jpg,5
../../datasets/images/test/701385306230304081_melspectrogram_90sec.jpg,../../datasets/images/test/701385306230304081_mfcc_90sec.jpg,7
../../datasets/images/test/8367269292645807345_melspectrogram_65sec.jpg,../../datasets/images/test/8367269292645807345_mfcc_65sec.jpg,8
../../datasets/images/test/111875254072901366_melspectrogram_70sec.jpg,../../datasets/images/test/111875254072901366_mfcc_70sec.jpg,7
../../datasets/images/test/6540625287975601885_melspectrogram_70sec.jpg,../../datasets/images/test/6540625287975601885_mfcc_70sec.jpg,4
../../datasets/images/test/1504214066916599896_melspectrogram_90sec.jpg,../../datasets/images/test/1504214066916599896_mfcc_90sec.jpg,7
../../datasets/images/test/6959418350605076226_melspectrogram_60sec.jpg,../../datasets/images/test/6959418350605076226_mfcc_60sec.jpg,7
../../datasets/images/test/4706958224750768062_melspectrogram_0sec.jpg,../../datasets/images/test/4706958224750768062_mfcc_0sec.jpg,7
../../datasets/images/test/8453759241397774154_melspectrogram_90sec.jpg,../../datasets/images/test/8453759241397774154_mfcc_90sec.jpg,4
../../datasets/images/test/7381947162661069782_melspectrogram_90sec.jpg,../../datasets/images/test/7381947162661069782_mfcc_90sec.jpg,7
../../datasets/images/test/3130016863221812341_melspectrogram_100sec.jpg,../../datasets/images/test/3130016863221812341_mfcc_100sec.jpg,5
../../datasets/images/test/7313616841703272716_melspectrogram_10sec.jpg,../../datasets/images/test/7313616841703272716_mfcc_10sec.jpg,7
../../datasets/images/test/7288654293574118400_melspectrogram_50sec.jpg,../../datasets/images/test/7288654293574118400_mfcc_50sec.jpg,5
../../datasets/images/test/8262888714486912135_melspectrogram_80sec.jpg,../../datasets/images/test/8262888714486912135_mfcc_80sec.jpg,7
../../datasets/images/test/1301310090540150072_melspectrogram_90sec.jpg,../../datasets/images/test/1301310090540150072_mfcc_90sec.jpg,3
../../datasets/images/test/7207445932206986029_melspectrogram_10sec.jpg,../../datasets/images/test/7207445932206986029_mfcc_10sec.jpg,7
../../datasets/images/test/8284711328721439950_melspectrogram_50sec.jpg,../../datasets/images/test/8284711328721439950_mfcc_50sec.jpg,1
../../datasets/images/test/5159332957060276548_melspectrogram_60sec.jpg,../../datasets/images/test/5159332957060276548_mfcc_60sec.jpg,7
../../datasets/images/test/6932583742100118753_melspectrogram_100sec.jpg,../../datasets/images/test/6932583742100118753_mfcc_100sec.jpg,7
../../datasets/images/test/3818553108547497313_melspectrogram_10sec.jpg,../../datasets/images/test/3818553108547497313_mfcc_10sec.jpg,7
../../datasets/images/test/6250365760835876740_melspectrogram_70sec.jpg,../../datasets/images/test/6250365760835876740_mfcc_70sec.jpg,7
../../datasets/images/test/620321533541150589_melspectrogram_20sec.jpg,../../datasets/images/test/620321533541150589_mfcc_20sec.jpg,7
../../datasets/images/test/8443521484590168984_melspectrogram_70sec.jpg,../../datasets/images/test/8443521484590168984_mfcc_70sec.jpg,7
../../datasets/images/test/2448780857487472660_melspectrogram_30sec.jpg,../../datasets/images/test/2448780857487472660_mfcc_30sec.jpg,1
../../datasets/images/test/7430437591556505283_melspectrogram_0sec.jpg,../../datasets/images/test/7430437591556505283_mfcc_0sec.jpg,7
../../datasets/images/test/5967419932741274517_melspectrogram_0sec.jpg,../../datasets/images/test/5967419932741274517_mfcc_0sec.jpg,4
../../datasets/images/test/782823043709208459_melspectrogram_20sec.jpg,../../datasets/images/test/782823043709208459_mfcc_20sec.jpg,7
../../datasets/images/test/8734502828158051641_melspectrogram_60sec.jpg,../../datasets/images/test/8734502828158051641_mfcc_60sec.jpg,5
../../datasets/images/test/5541326798080537778_melspectrogram_90sec.jpg,../../datasets/images/test/5541326798080537778_mfcc_90sec.jpg,7
../../datasets/images/test/5734627225211072131_melspectrogram_90sec.jpg,../../datasets/images/test/5734627225211072131_mfcc_90sec.jpg,2
../../datasets/images/test/7891896119470288261_melspectrogram_0sec.jpg,../../datasets/images/test/7891896119470288261_mfcc_0sec.jpg,4
../../datasets/images/test/7147539271305900178_melspectrogram_70sec.jpg,../../datasets/images/test/7147539271305900178_mfcc_70sec.jpg,5
../../datasets/images/test/2228387132126125142_melspectrogram_70sec.jpg,../../datasets/images/test/2228387132126125142_mfcc_70sec.jpg,4
../../datasets/images/test/1380010122677140558_melspectrogram_70sec.jpg,../../datasets/images/test/1380010122677140558_mfcc_70sec.jpg,7
../../datasets/images/test/5915991487958893974_melspectrogram_60sec.jpg,../../datasets/images/test/5915991487958893974_mfcc_60sec.jpg,7
../../datasets/images/test/3800586359733751480_melspectrogram_90sec.jpg,../../datasets/images/test/3800586359733751480_mfcc_90sec.jpg,7
../../datasets/images/test/2292317601169274572_melspectrogram_30sec.jpg,../../datasets/images/test/2292317601169274572_mfcc_30sec.jpg,7
../../datasets/images/test/350883404489449513_melspectrogram_20sec.jpg,../../datasets/images/test/350883404489449513_mfcc_20sec.jpg,7
../../datasets/images/test/5221829838534650695_melspectrogram_60sec.jpg,../../datasets/images/test/5221829838534650695_mfcc_60sec.jpg,5
../../datasets/images/test/2365008972529641048_melspectrogram_50sec.jpg,../../datasets/images/test/2365008972529641048_mfcc_50sec.jpg,7
../../datasets/images/test/427751192122625476_melspectrogram_60sec.jpg,../../datasets/images/test/427751192122625476_mfcc_60sec.jpg,5
../../datasets/images/test/6981432238123284789_melspectrogram_100sec.jpg,../../datasets/images/test/6981432238123284789_mfcc_100sec.jpg,4
../../datasets/images/test/8638829579742188007_melspectrogram_80sec.jpg,../../datasets/images/test/8638829579742188007_mfcc_80sec.jpg,1
../../datasets/images/test/77453529328852417_melspectrogram_70sec.jpg,../../datasets/images/test/77453529328852417_mfcc_70sec.jpg,3
../../datasets/images/test/641375653204369679_melspectrogram_20sec.jpg,../../datasets/images/test/641375653204369679_mfcc_20sec.jpg,5
../../datasets/images/test/5101836000325865366_melspectrogram_40sec.jpg,../../datasets/images/test/5101836000325865366_mfcc_40sec.jpg,7
../../datasets/images/test/5942536235605841095_melspectrogram_30sec.jpg,../../datasets/images/test/5942536235605841095_mfcc_30sec.jpg,7
../../datasets/images/test/4292845283148465264_melspectrogram_20sec.jpg,../../datasets/images/test/4292845283148465264_mfcc_20sec.jpg,4
../../datasets/images/test/156747618399629758_melspectrogram_70sec.jpg,../../datasets/images/test/156747618399629758_mfcc_70sec.jpg,3
../../datasets/images/test/6163277001864853323_melspectrogram_70sec.jpg,../../datasets/images/test/6163277001864853323_mfcc_70sec.jpg,7
../../datasets/images/test/4585566126641703263_melspectrogram_90sec.jpg,../../datasets/images/test/4585566126641703263_mfcc_90sec.jpg,7
../../datasets/images/test/4266389170938241491_melspectrogram_30sec.jpg,../../datasets/images/test/4266389170938241491_mfcc_30sec.jpg,7
../../datasets/images/test/4260854017883758691_melspectrogram_30sec.jpg,../../datasets/images/test/4260854017883758691_mfcc_30sec.jpg,4
../../datasets/images/test/9033808172192747871_melspectrogram_90sec.jpg,../../datasets/images/test/9033808172192747871_mfcc_90sec.jpg,7
../../datasets/images/test/964763998797140819_melspectrogram_50sec.jpg,../../datasets/images/test/964763998797140819_mfcc_50sec.jpg,3
../../datasets/images/test/3167426563510969142_melspectrogram_70sec.jpg,../../datasets/images/test/3167426563510969142_mfcc_70sec.jpg,7
../../datasets/images/test/7169869313051015565_melspectrogram_0sec.jpg,../../datasets/images/test/7169869313051015565_mfcc_0sec.jpg,4
../../datasets/images/test/1213781420445929341_melspectrogram_70sec.jpg,../../datasets/images/test/1213781420445929341_mfcc_70sec.jpg,7
../../datasets/images/test/2989974901366593142_melspectrogram_30sec.jpg,../../datasets/images/test/2989974901366593142_mfcc_30sec.jpg,7
../../datasets/images/test/1651438740655881833_melspectrogram_20sec.jpg,../../datasets/images/test/1651438740655881833_mfcc_20sec.jpg,7
../../datasets/images/test/8554066207285688275_melspectrogram_30sec.jpg,../../datasets/images/test/8554066207285688275_mfcc_30sec.jpg,5
../../datasets/images/test/8579528710095759606_melspectrogram_100sec.jpg,../../datasets/images/test/8579528710095759606_mfcc_100sec.jpg,2
../../datasets/images/test/8748917260644827522_melspectrogram_80sec.jpg,../../datasets/images/test/8748917260644827522_mfcc_80sec.jpg,2
../../datasets/images/test/5764865176100613919_melspectrogram_30sec.jpg,../../datasets/images/test/5764865176100613919_mfcc_30sec.jpg,7
../../datasets/images/test/6162240154465634862_melspectrogram_90sec.jpg,../../datasets/images/test/6162240154465634862_mfcc_90sec.jpg,7
../../datasets/images/test/7953977903292388521_melspectrogram_20sec.jpg,../../datasets/images/test/7953977903292388521_mfcc_20sec.jpg,7
../../datasets/images/test/7397370061631532164_melspectrogram_70sec.jpg,../../datasets/images/test/7397370061631532164_mfcc_70sec.jpg,7
../../datasets/images/test/2793170534768531149_melspectrogram_30sec.jpg,../../datasets/images/test/2793170534768531149_mfcc_30sec.jpg,7
../../datasets/images/test/5188574710587429074_melspectrogram_25sec.jpg,../../datasets/images/test/5188574710587429074_mfcc_25sec.jpg,0
../../datasets/images/test/2896297773694325956_melspectrogram_0sec.jpg,../../datasets/images/test/2896297773694325956_mfcc_0sec.jpg,5
../../datasets/images/test/6900815567270583998_melspectrogram_40sec.jpg,../../datasets/images/test/6900815567270583998_mfcc_40sec.jpg,7
../../datasets/images/test/3707526607084880455_melspectrogram_20sec.jpg,../../datasets/images/test/3707526607084880455_mfcc_20sec.jpg,7
../../datasets/images/test/5266770264407681715_melspectrogram_30sec.jpg,../../datasets/images/test/5266770264407681715_mfcc_30sec.jpg,7
../../datasets/images/test/4465067502273776541_melspectrogram_55sec.jpg,../../datasets/images/test/4465067502273776541_mfcc_55sec.jpg,0
../../datasets/images/test/2054563117726922465_melspectrogram_70sec.jpg,../../datasets/images/test/2054563117726922465_mfcc_70sec.jpg,8
../../datasets/images/test/6748692239197896452_melspectrogram_50sec.jpg,../../datasets/images/test/6748692239197896452_mfcc_50sec.jpg,7
../../datasets/images/test/7123981136102443562_melspectrogram_50sec.jpg,../../datasets/images/test/7123981136102443562_mfcc_50sec.jpg,7
../../datasets/images/test/2197410403124290303_melspectrogram_60sec.jpg,../../datasets/images/test/2197410403124290303_mfcc_60sec.jpg,7
../../datasets/images/test/624041474296323086_melspectrogram_40sec.jpg,../../datasets/images/test/624041474296323086_mfcc_40sec.jpg,5
../../datasets/images/test/4661192642432810128_melspectrogram_70sec.jpg,../../datasets/images/test/4661192642432810128_mfcc_70sec.jpg,3
../../datasets/images/test/8101842142882562347_melspectrogram_40sec.jpg,../../datasets/images/test/8101842142882562347_mfcc_40sec.jpg,7
../../datasets/images/test/1301310090540150072_melspectrogram_30sec.jpg,../../datasets/images/test/1301310090540150072_mfcc_30sec.jpg,3
../../datasets/images/test/5560307726500254474_melspectrogram_80sec.jpg,../../datasets/images/test/5560307726500254474_mfcc_80sec.jpg,7
../../datasets/images/test/7485535432556672978_melspectrogram_90sec.jpg,../../datasets/images/test/7485535432556672978_mfcc_90sec.jpg,7
../../datasets/images/test/3934752043729696651_melspectrogram_100sec.jpg,../../datasets/images/test/3934752043729696651_mfcc_100sec.jpg,7
../../datasets/images/test/919640355868347004_melspectrogram_0sec.jpg,../../datasets/images/test/919640355868347004_mfcc_0sec.jpg,3
../../datasets/images/test/4147422018105385618_melspectrogram_70sec.jpg,../../datasets/images/test/4147422018105385618_mfcc_70sec.jpg,7
../../datasets/images/test/7346538016052895815_melspectrogram_5sec.jpg,../../datasets/images/test/7346538016052895815_mfcc_5sec.jpg,9
../../datasets/images/test/6291993355895242563_melspectrogram_50sec.jpg,../../datasets/images/test/6291993355895242563_mfcc_50sec.jpg,2
../../datasets/images/test/1482933654037801848_melspectrogram_30sec.jpg,../../datasets/images/test/1482933654037801848_mfcc_30sec.jpg,7
../../datasets/images/test/7836105909198397456_melspectrogram_0sec.jpg,../../datasets/images/test/7836105909198397456_mfcc_0sec.jpg,1
../../datasets/images/test/6827914413125825161_melspectrogram_40sec.jpg,../../datasets/images/test/6827914413125825161_mfcc_40sec.jpg,7
../../datasets/images/test/2206231536820156379_melspectrogram_0sec.jpg,../../datasets/images/test/2206231536820156379_mfcc_0sec.jpg,7
../../datasets/images/test/8408752838774984445_melspectrogram_60sec.jpg,../../datasets/images/test/8408752838774984445_mfcc_60sec.jpg,7
../../datasets/images/test/1158317603155497267_melspectrogram_70sec.jpg,../../datasets/images/test/1158317603155497267_mfcc_70sec.jpg,7
../../datasets/images/test/4823580518279589145_melspectrogram_60sec.jpg,../../datasets/images/test/4823580518279589145_mfcc_60sec.jpg,3
../../datasets/images/test/5830709243312377504_melspectrogram_80sec.jpg,../../datasets/images/test/5830709243312377504_mfcc_80sec.jpg,5
../../datasets/images/test/1008915731338864129_melspectrogram_40sec.jpg,../../datasets/images/test/1008915731338864129_mfcc_40sec.jpg,4
../../datasets/images/test/2113374529097092489_melspectrogram_100sec.jpg,../../datasets/images/test/2113374529097092489_mfcc_100sec.jpg,2
../../datasets/images/test/4664412499751268687_melspectrogram_40sec.jpg,../../datasets/images/test/4664412499751268687_mfcc_40sec.jpg,7
../../datasets/images/test/1254962867568980686_melspectrogram_80sec.jpg,../../datasets/images/test/1254962867568980686_mfcc_80sec.jpg,7
../../datasets/images/test/2410691002915854738_melspectrogram_40sec.jpg,../../datasets/images/test/2410691002915854738_mfcc_40sec.jpg,7
../../datasets/images/test/351293401009410500_melspectrogram_50sec.jpg,../../datasets/images/test/351293401009410500_mfcc_50sec.jpg,7
../../datasets/images/test/5221550884596385830_melspectrogram_30sec.jpg,../../datasets/images/test/5221550884596385830_mfcc_30sec.jpg,3
../../datasets/images/test/1988130443207906372_melspectrogram_60sec.jpg,../../datasets/images/test/1988130443207906372_mfcc_60sec.jpg,4
../../datasets/images/test/8986199983954708746_melspectrogram_90sec.jpg,../../datasets/images/test/8986199983954708746_mfcc_90sec.jpg,7
../../datasets/images/test/1397018885918717631_melspectrogram_50sec.jpg,../../datasets/images/test/1397018885918717631_mfcc_50sec.jpg,7
../../datasets/images/test/8739472774124320771_melspectrogram_30sec.jpg,../../datasets/images/test/8739472774124320771_mfcc_30sec.jpg,7
../../datasets/images/test/8323065637499578353_melspectrogram_40sec.jpg,../../datasets/images/test/8323065637499578353_mfcc_40sec.jpg,1
../../datasets/images/test/7856036722104334166_melspectrogram_25sec.jpg,../../datasets/images/test/7856036722104334166_mfcc_25sec.jpg,0
../../datasets/images/test/5704220236907595863_melspectrogram_30sec.jpg,../../datasets/images/test/5704220236907595863_mfcc_30sec.jpg,7
../../datasets/images/test/2553209070149373991_melspectrogram_60sec.jpg,../../datasets/images/test/2553209070149373991_mfcc_60sec.jpg,5
../../datasets/images/test/156747618399629758_melspectrogram_50sec.jpg,../../datasets/images/test/156747618399629758_mfcc_50sec.jpg,3
../../datasets/images/test/2932028712146299498_melspectrogram_35sec.jpg,../../datasets/images/test/2932028712146299498_mfcc_35sec.jpg,9
../../datasets/images/test/3899270495705321977_melspectrogram_0sec.jpg,../../datasets/images/test/3899270495705321977_mfcc_0sec.jpg,3
../../datasets/images/test/2666772699445672903_melspectrogram_60sec.jpg,../../datasets/images/test/2666772699445672903_mfcc_60sec.jpg,1
../../datasets/images/test/3211509238207518811_melspectrogram_20sec.jpg,../../datasets/images/test/3211509238207518811_mfcc_20sec.jpg,7
../../datasets/images/test/3215721408900501720_melspectrogram_40sec.jpg,../../datasets/images/test/3215721408900501720_mfcc_40sec.jpg,7
../../datasets/images/test/4763885318285716412_melspectrogram_80sec.jpg,../../datasets/images/test/4763885318285716412_mfcc_80sec.jpg,7
../../datasets/images/test/7407864103210168663_melspectrogram_60sec.jpg,../../datasets/images/test/7407864103210168663_mfcc_60sec.jpg,5
../../datasets/images/test/505031370308687471_melspectrogram_70sec.jpg,../../datasets/images/test/505031370308687471_mfcc_70sec.jpg,1
../../datasets/images/test/3443683093256907853_melspectrogram_30sec.jpg,../../datasets/images/test/3443683093256907853_mfcc_30sec.jpg,7
../../datasets/images/test/9055480979236335834_melspectrogram_100sec.jpg,../../datasets/images/test/9055480979236335834_mfcc_100sec.jpg,3
../../datasets/images/test/8083043414886571888_melspectrogram_30sec.jpg,../../datasets/images/test/8083043414886571888_mfcc_30sec.jpg,7
../../datasets/images/test/5302720742504644965_melspectrogram_60sec.jpg,../../datasets/images/test/5302720742504644965_mfcc_60sec.jpg,1
../../datasets/images/test/1013825837004562346_melspectrogram_40sec.jpg,../../datasets/images/test/1013825837004562346_mfcc_40sec.jpg,7
../../datasets/images/test/8367843541926961864_melspectrogram_50sec.jpg,../../datasets/images/test/8367843541926961864_mfcc_50sec.jpg,7
../../datasets/images/test/1284306714557537213_melspectrogram_30sec.jpg,../../datasets/images/test/1284306714557537213_mfcc_30sec.jpg,7
../../datasets/images/test/3377778543580328979_melspectrogram_20sec.jpg,../../datasets/images/test/3377778543580328979_mfcc_20sec.jpg,4
../../datasets/images/test/3211509238207518811_melspectrogram_50sec.jpg,../../datasets/images/test/3211509238207518811_mfcc_50sec.jpg,7
../../datasets/images/test/3899270495705321977_melspectrogram_70sec.jpg,../../datasets/images/test/3899270495705321977_mfcc_70sec.jpg,3
../../datasets/images/test/3131883317302178964_melspectrogram_80sec.jpg,../../datasets/images/test/3131883317302178964_mfcc_80sec.jpg,7
../../datasets/images/test/8782516860520347621_melspectrogram_30sec.jpg,../../datasets/images/test/8782516860520347621_mfcc_30sec.jpg,7
../../datasets/images/test/4903705131282779493_melspectrogram_90sec.jpg,../../datasets/images/test/4903705131282779493_mfcc_90sec.jpg,7
../../datasets/images/test/7461180191036624396_melspectrogram_80sec.jpg,../../datasets/images/test/7461180191036624396_mfcc_80sec.jpg,7
../../datasets/images/test/641375653204369679_melspectrogram_30sec.jpg,../../datasets/images/test/641375653204369679_mfcc_30sec.jpg,5
../../datasets/images/test/5738337087976109032_melspectrogram_50sec.jpg,../../datasets/images/test/5738337087976109032_mfcc_50sec.jpg,4
../../datasets/images/test/8699837399563552432_melspectrogram_20sec.jpg,../../datasets/images/test/8699837399563552432_mfcc_20sec.jpg,7
../../datasets/images/test/3130016863221812341_melspectrogram_60sec.jpg,../../datasets/images/test/3130016863221812341_mfcc_60sec.jpg,5
../../datasets/images/test/2337942740902447324_melspectrogram_10sec.jpg,../../datasets/images/test/2337942740902447324_mfcc_10sec.jpg,7
../../datasets/images/test/7799334055026144670_melspectrogram_30sec.jpg,../../datasets/images/test/7799334055026144670_mfcc_30sec.jpg,7
../../datasets/images/test/677626092068734274_melspectrogram_40sec.jpg,../../datasets/images/test/677626092068734274_mfcc_40sec.jpg,7
../../datasets/images/test/8119936822069758987_melspectrogram_10sec.jpg,../../datasets/images/test/8119936822069758987_mfcc_10sec.jpg,7
../../datasets/images/test/1640114101809485810_melspectrogram_30sec.jpg,../../datasets/images/test/1640114101809485810_mfcc_30sec.jpg,4
../../datasets/images/test/8408752838774984445_melspectrogram_70sec.jpg,../../datasets/images/test/8408752838774984445_mfcc_70sec.jpg,7
../../datasets/images/test/4728512023674922653_melspectrogram_0sec.jpg,../../datasets/images/test/4728512023674922653_mfcc_0sec.jpg,1
../../datasets/images/test/4457948932180906440_melspectrogram_100sec.jpg,../../datasets/images/test/4457948932180906440_mfcc_100sec.jpg,7
../../datasets/images/test/460792733931793189_melspectrogram_90sec.jpg,../../datasets/images/test/460792733931793189_mfcc_90sec.jpg,3
../../datasets/images/test/5418572360765726268_melspectrogram_90sec.jpg,../../datasets/images/test/5418572360765726268_mfcc_90sec.jpg,7
../../datasets/images/test/214485655897078594_melspectrogram_30sec.jpg,../../datasets/images/test/214485655897078594_mfcc_30sec.jpg,7
../../datasets/images/test/6513180793458412209_melspectrogram_40sec.jpg,../../datasets/images/test/6513180793458412209_mfcc_40sec.jpg,2
../../datasets/images/test/4792642626982703482_melspectrogram_40sec.jpg,../../datasets/images/test/4792642626982703482_mfcc_40sec.jpg,4
../../datasets/images/test/9188913035896454723_melspectrogram_0sec.jpg,../../datasets/images/test/9188913035896454723_mfcc_0sec.jpg,7
../../datasets/images/test/4426969456364314016_melspectrogram_60sec.jpg,../../datasets/images/test/4426969456364314016_mfcc_60sec.jpg,1
../../datasets/images/test/7778970576569246837_melspectrogram_100sec.jpg,../../datasets/images/test/7778970576569246837_mfcc_100sec.jpg,7
../../datasets/images/test/8692222999023772061_melspectrogram_30sec.jpg,../../datasets/images/test/8692222999023772061_mfcc_30sec.jpg,7
../../datasets/images/test/7683367114634447183_melspectrogram_0sec.jpg,../../datasets/images/test/7683367114634447183_mfcc_0sec.jpg,1
../../datasets/images/test/7858657960680518844_melspectrogram_80sec.jpg,../../datasets/images/test/7858657960680518844_mfcc_80sec.jpg,7
../../datasets/images/test/5967695368258191940_melspectrogram_70sec.jpg,../../datasets/images/test/5967695368258191940_mfcc_70sec.jpg,7
../../datasets/images/test/2207517718301478035_melspectrogram_30sec.jpg,../../datasets/images/test/2207517718301478035_mfcc_30sec.jpg,7
../../datasets/images/test/7498545690004658712_melspectrogram_10sec.jpg,../../datasets/images/test/7498545690004658712_mfcc_10sec.jpg,7
../../datasets/images/test/6775856841495179892_melspectrogram_30sec.jpg,../../datasets/images/test/6775856841495179892_mfcc_30sec.jpg,7
../../datasets/images/test/2362867353584714040_melspectrogram_100sec.jpg,../../datasets/images/test/2362867353584714040_mfcc_100sec.jpg,7
../../datasets/images/test/4564167301814015581_melspectrogram_70sec.jpg,../../datasets/images/test/4564167301814015581_mfcc_70sec.jpg,7
../../datasets/images/test/2846577988337691010_melspectrogram_50sec.jpg,../../datasets/images/test/2846577988337691010_mfcc_50sec.jpg,7
../../datasets/images/test/1335112703466849537_melspectrogram_100sec.jpg,../../datasets/images/test/1335112703466849537_mfcc_100sec.jpg,7
../../datasets/images/test/4252331705098425137_melspectrogram_0sec.jpg,../../datasets/images/test/4252331705098425137_mfcc_0sec.jpg,6
../../datasets/images/test/3727259740353311964_melspectrogram_80sec.jpg,../../datasets/images/test/3727259740353311964_mfcc_80sec.jpg,2
../../datasets/images/test/351293401009410500_melspectrogram_20sec.jpg,../../datasets/images/test/351293401009410500_mfcc_20sec.jpg,7
../../datasets/images/test/5709478845007604404_melspectrogram_80sec.jpg,../../datasets/images/test/5709478845007604404_mfcc_80sec.jpg,7
../../datasets/images/test/2766773174875551704_melspectrogram_40sec.jpg,../../datasets/images/test/2766773174875551704_mfcc_40sec.jpg,7
../../datasets/images/test/4474768351794776059_melspectrogram_10sec.jpg,../../datasets/images/test/4474768351794776059_mfcc_10sec.jpg,1
../../datasets/images/test/4469035442436101672_melspectrogram_90sec.jpg,../../datasets/images/test/4469035442436101672_mfcc_90sec.jpg,7
../../datasets/images/test/1528791208000938275_melspectrogram_40sec.jpg,../../datasets/images/test/1528791208000938275_mfcc_40sec.jpg,7
../../datasets/images/test/9192440807324628250_melspectrogram_80sec.jpg,../../datasets/images/test/9192440807324628250_mfcc_80sec.jpg,2
../../datasets/images/test/7214394209623319212_melspectrogram_80sec.jpg,../../datasets/images/test/7214394209623319212_mfcc_80sec.jpg,7
../../datasets/images/test/6961429333950706181_melspectrogram_60sec.jpg,../../datasets/images/test/6961429333950706181_mfcc_60sec.jpg,7
../../datasets/images/test/8380965599631571655_melspectrogram_10sec.jpg,../../datasets/images/test/8380965599631571655_mfcc_10sec.jpg,7
../../datasets/images/test/4471697501307103704_melspectrogram_40sec.jpg,../../datasets/images/test/4471697501307103704_mfcc_40sec.jpg,4
